"SimpleArea","ClaimantProgramCode","PlatformPortfolio","ProductOrServiceCode","ProductOrServiceCodeText","ProductServiceOrRnDarea","SubCustomer.engines","Contracting_Agency_ID","ContractingOfficeID","fundingrequestingagencyid","fundingrequestingofficeid","ProjectID","Project.Name","Action_Obligation_OMB23_GDP21"
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L5","","",NA,NA,0
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L5","97AS","SPM7L1",NA,NA,77035.6971860871
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L5","97AS","SPM7L5",NA,NA,1807387.98409037
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7LX","97AS","SP0700",NA,NA,269438.487766443
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7LX","97AS","SPM7LX",NA,NA,900762.204638993
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPMHA6","97AS","SPMHA6",NA,NA,199975.879793981
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPRBL1","2100","W15GK8",NA,NA,0
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPRPA1","1700","N00383",NA,NA,1664316.73955329
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPRWA1","5700","F3QL06",NA,NA,58612.0184202716
"Products","A1A","Aircraft","2815","DIESEL ENGINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97ZS","H92244","97ZS","H92244",NA,NA,138393.97398408
"Products","A1A","Aircraft","2820","STEAM ENGINES RECIPROCATING & COMPS","Engines & Power Plants","DLA and Other DoD","97AS","SPE4A6","97AS","SPE4A6",NA,NA,13161.2317724413
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","Navy","1700","JA10B","1700","",732,"E-2 HAWKEYE",146846.090790949
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","Navy","1700","N00383","1700","N00383",NA,NA,31735.4921436569
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","0700","97AS","",NA,NA,86849.6630595446
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPE4A2","97AS","SPE4A2",NA,NA,581877.549289543
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPE4A4","97AS","SPE4A4",NA,NA,10607.612581875
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,248185.575204193
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPE4A7","97AS","SPE4A7",NA,NA,2002192.19255126
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPE4AX","97AS","SPE4AX",NA,NA,2735895.91504455
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPEFA3","97AS","SPEFA3",NA,NA,1199.0105216419
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A1","97AS","SPM4A1",NA,NA,0
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A7",NA,NA,26842.2528046974
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM700","97AS","SPM700",NA,NA,2619.36396237201
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7A1","97AS","SPM7A1",NA,NA,-5814.15322293759
"Products","A1A","Aircraft","2825","STEAM TURBINES AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7A5","97AS","SPM7A5",NA,NA,34877.6070258213
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","","",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","2100","",99,"CH-47 CHINOOK",14200324.0943116
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","2100","",111,"UH-60 BLACKHAWK UTTAS",15507322.4835982
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","2100","",113,"AH-64 APACHE",9600208.75661426
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","2100","",1897,"UH-1 IROQUOIS",3724367.94831487
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","2100","",1898,"OH-58 KIOWA (AHIP)",4513315.8358795
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AE07","2100","",NA,NA,2877172.31254871
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","","",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",99,"CH-47 CHINOOK",13006991.6196211
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",111,"UH-60 BLACKHAWK UTTAS",15586038.1775121
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",113,"AH-64 APACHE",3526097.83908052
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",136,"T-700",1587736.52479037
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",1897,"UH-1 IROQUOIS",1804799.05627863
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",1898,"OH-58 KIOWA (AHIP)",4055910.56230001
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","AH23","2100","",NA,NA,1452991.82375124
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","","",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","",NA,NA,11722127.5950986
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58H0Z",15,"CH-47D",11638327.816054
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58H0Z",52,"BLACK HAWK (UH-60A/L)",2180180.60056792
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58H0Z",NA,NA,1604328.06835107
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58RGZ",15,"CH-47D",1263357.1263084
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58RGZ",52,"BLACK HAWK (UH-60A/L)",52186143.2492384
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58RGZ",54,"APACHE (AH-64A)",9068.17782671353
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58RGZ",661,"COMANCHE",16675.618381855
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58RGZ",687,"MH-60S",13562668.0117964
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Army","2100","W58RGZ","2100","W58RGZ",NA,NA,27120835.3208857
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA102","1700","",818,"T-56",86594.5464099689
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA103","1700","",1903,"SH-60 SEAHAWK",555032.877732005
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA103","1700","N00383",1903,"SH-60 SEAHAWK",177071.067790062
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10A","1700","",751,"AH-1W SUPER COBRA",65260.3419793496
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10C","1700","",716,"C-130 HERCULES",3682827.15999413
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10C","1700","",795,"AV-8 HARRIER",530047.99924012
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10C","1700","N00383",781,"S-3 VIKING",97224.6748960653
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","",716,"C-130 HERCULES",1519729.16366383
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","",744,"F-14 TOMCAT",1966455.13469429
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","",746,"F-18 HORNET",3639648.59903872
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","",778,"P-3 ORION",460915.654080955
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","",NA,NA,4461389.08918235
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","N00383",778,"P-3 ORION",62479.5731935205
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","N00383",781,"S-3 VIKING",97224.6748960653
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","N00383",1828,"F/A-18 E/F",259098.240782627
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","JA10E","1700","N00383",NA,NA,109048.818910738
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","M00146","1700","N68836",NA,NA,29566.86928627
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00104","1700","N00104",NA,NA,-8351.75263188805
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","","",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","1700","N00104",NA,NA,29190.6993201835
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","1700","N00383",63,"AV-8B",106223.63634306
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","1700","N00383",1818,"AV-8B REMANUFACTURE",66121.854178564
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","1700","N00383",2015,"ZBL",712208.849666569
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","1700","N00383",NA,NA,81297485.8430055
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","N00383","1700","N65916",NA,NA,408390.103786247
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Navy","1700","NJ20A","1700","",795,"AV-8 HARRIER",153382.494595091
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8103","5700","FA8103",NA,NA,539426.73231678
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8112","5700","FB2039",NA,NA,342.575758284929
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8208","5700","FA8208",23,"F-15",286295.690893847
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8208","5700","FA8208",24,"F-16",1306.47711088869
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8208","5700","FA8208",NA,NA,9539698.19729535
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8212","5700","F2DCCW",NA,NA,5438.2728874299
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8224","5700","FA8224",NA,NA,-9698.94618355508
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8250","5700","F2DCCW",24,"F-16",-31224.9539016131
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8251","5700","F2DCCW",24,"F-16",-8184.03425098902
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8251","5700","FA8251",23,"F-15",0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8251","5700","FA8251",24,"F-16",302210.096536244
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8251","5700","FA8251",64,"B1-B",18015636.1817562
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8251","5700","FA8251",615,"C-5B",71400.0991581151
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8251","5700","FD2020",615,"C-5B",-7293.30585790158
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8504","5700","FA8504",631,"C130-J",294762.337216755
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8505","5700","F3QCBS",23,"F-15",25334.7560360474
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8505","5700","FA8505",23,"F-15",2672871.77225591
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8505","5700","FA8505",NA,NA,5404871.32914613
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","FA8509","5700","FA8509",NA,NA,202997.271628187
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GD30","5700","",1883,"B-2 STEALTH",443996.113274877
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GD30","5700","000001",NA,NA,87209.1119115039
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GD70","5700","",1419,"KC-135 STRATOLIFTER",164876.611683243
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","","",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",716,"C-130 HERCULES",620989.94710813
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1404,"C-5 GALAXY",1550789.10388178
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1419,"KC-135 STRATOLIFTER",185580.393934862
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1420,"C-141 STARLIFTER",217042.981006784
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1499,"A-10",2524731.87353229
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1797,"B-1",1332514.14942562
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1892,"F-15 EAGLE",4250864.03032974
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",1894,"F-16 FALCON",3427239.80008323
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GE40","5700","",NA,NA,8596077.32429522
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GJ40","5700","",1901,"HH-53 SUPER JOLLY",46422.321449998
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GJ40","5700","",NA,NA,213849.878654791
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GJ60","","",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GJ60","5700","",1892,"F-15 EAGLE",18032290.5891382
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","Air Force","5700","GJ60","5700","",NA,NA,1057530.16729791
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0302A","1700","N00383",2015,"ZBL",-389450.814955571
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0302A","1700","N00383",NA,NA,-24635.6562458848
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0302A","97AS","SPRRA1",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0513A","97AS","SPE4A6",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0514A","2100","W58RGZ",15,"CH-47D",-52316.6538674305
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0637A","97AS","SPE4A6",NA,NA,0
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S0703A","97AS","SPRHA1",NA,NA,-10653.1358336067
"Products","A1A","Aircraft","2835","GAS TURBINES & JET ENG EXCEPT AIR","Engines & Power Plants","DLA and Other DoD","9763","S1002A","97AS","SPE4A6",NA,NA,0
