"","year","aircraft","amount","engine_type","engine_number","type_list","engine_spec_record_count","takeoff_weight","speed","range","ceiling","climb_rate","thrust_weight_aircraft","engine","engine_company","thrust","pressure_ratio","engine_weight","thrust_weight_engine","intro_year","age","min_year","engine_amount"
"14968",2010,"TC-135",3,"Turbofan",4,"Recon, Trainer",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,25,1985,12
"14969",2010,"TC-18",0,"Turbofan",4,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,16,1994,0
"14970",2010,"TC-45",0,"Radial",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,58,1952,0
"14971",2010,"TC-46",0,"Radial",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,70,1950,0
"14972",2010,"TC-47",0,"Radial",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,69,1950,0
"14973",2010,"TC-54",0,"Radial",4,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,58,1952,0
"14974",2010,"TE-8",1,"Turbofan",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,10,2000,4
"14975",2010,"TF-101",0,"Turbojet",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,48,1962,0
"14976",2010,"TF-102",0,"Turbojet",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,54,1956,0
"14977",2010,"TF-15",0,"Turbofan",2,"FighterAttack",1,68000,1918,2400,50000,50000,1.07,"F100-PW-220","PW",23770,25,3234,7.35,1975,35,1975,0
"14978",2010,"TF-47",0,"Radial",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,69,1950,0
"14979",2010,"TF-51",0,"Radial",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,70,1950,0
"14980",2010,"TF-80",0,"Turbojet",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,65,1950,0
"14981",2010,"TF-84",0,"Turbojet",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"14982",2010,"TF-86",0,"Turbojet",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,55,1955,0
"14983",2010,"TG-10",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,14,1996,0
"14984",2010,"TG-11",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,15,1995,0
"14985",2010,"TG-14",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,8,2002,0
"14986",2010,"TG-3",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,20,1990,0
"14987",2010,"TG-4",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,21,1989,0
"14988",2010,"TG-7",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,26,1984,0
"14989",2010,"TG-9",0,NA,0,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,22,1988,0
"14990",2010,"TH-1",0,"Turboshaft",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,43,1967,0
"14991",2010,"TH-5",0,"Radial",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,65,1950,0
"14992",2010,"TR-1",0,"Turbofan",1,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,28,1982,0
"14993",2010,"TRF-51",0,"Radial",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,68,1950,0
"14994",2010,"TU-2",5,"Radial",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,13,1997,10
"14995",2010,"TV-2",0,"Turbojet",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,53,1957,0
"14996",2010,"U-2",27,"Turbofan",1,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,35,1975,27
"14997",2010,"UV-18",0,"Turboprop",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,33,1977,0
"14998",2010,"VB-17",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,72,1950,0
"14999",2010,"VB-25",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,69,1950,0
"15000",2010,"VB-26",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,69,1950,0
"15001",2010,"VC-117",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15002",2010,"VC-118",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15003",2010,"VC-121",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15004",2010,"VC-123",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,38,1972,0
"15005",2010,"VC-131",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15006",2010,"VC-135",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,41,1969,0
"15007",2010,"VC-137",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,51,1959,0
"15008",2010,"VC-140",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,48,1962,0
"15009",2010,"VC-25",2,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,20,1990,8
"15010",2010,"VC-47",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,55,1955,0
"15011",2010,"VC-53",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,51,1959,0
"15012",2010,"VC-54",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15013",2010,"VC-6",0,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,43,1967,0
"15014",2010,"VC-9",0,"Radial",1,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,35,1975,0
"15015",2010,"VC-97",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,48,1962,0
"15016",2010,"VT-29",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,57,1953,0
"15017",2010,"WB-26",0,"Radial",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,57,1953,0
"15018",2010,"WB-29",0,"Radial",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,59,1951,0
"15019",2010,"WB-47",0,"Turbojet",6,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15020",2010,"WB-50",0,"Radial",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,54,1956,0
"15021",2010,"WB-57",0,"Turbojet",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,38,1972,0
"15022",2010,"WB-66",0,"Turbojet",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,53,1957,0
"15023",2010,"WC-130",20,"Turboprop",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,44,1966,80
"15024",2010,"WC-135",2,"Turbofan",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,0,2010,8
"15025",2010,"WT-33",0,"Radial",1,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,53,1957,0
"15026",2010,"WV-2",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,48,1962,0
"15027",2010,"XB-70",0,"Turbojet",6,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,45,1965,0
"15028",2010,"XC-142",0,"Turboprop",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,44,1966,0
"15029",2010,"XC-8",0,"Radial",1,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,37,1973,0
"15030",2010,"XF-4",0,"Turbojet",2,"FighterAttack",1,36831,1473,2597,60000,41300,0.86,"J79-GE-17A","GE",17835,13.5,3850,4.63,1956,54,1956,0
"15031",2010,"XH-40",0,"Turboshaft",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,47,1963,0
"15032",2010,"YA-37",0,"Turbojet",2,"FighterAttack",1,14000,507,920,41765,6990,0.47,"J85-GE-17A","GE",3100,8.3,421,7.36,1959,51,1959,0
"15033",2010,"YAO-1",0,"Turboshaft",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,47,1963,0
"15034",2010,"YAT-28",0,"Radial",1,"FighterAttack",1,8500,343,1060,39000,4000,NA,NA,NA,NA,NA,NA,NA,1964,46,1964,0
"15035",2010,"YAT-37",0,"Turbojet",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,43,1967,0
"15036",2010,"YF-117",0,"Turbofan",2,"FighterAttack",1,1e+05,617,1070,45000,2820,0.4,"F404-F1D2","GE",17700,26,2282,7.76,1996,14,1996,0
"15037",2010,"YF-15",0,"Turbofan",2,"FighterAttack",1,68000,1918,2400,50000,50000,1.07,"F100-PW-220","PW",23770,25,3234,7.35,1996,14,1996,0
"15038",2010,"YF-16/17",0,"Turbofan",1,"FighterAttack",1,42300,1535,2622,50000,50000,1.095,"F110-GE-100","GE",27000,30,3895,6.93,1974,36,1974,0
"15039",2010,"YF-4",0,"Turbojet",2,"FighterAttack",1,36831,1473,2597,60000,41300,0.86,"J79-GE-17A","GE",17835,13.5,3850,4.63,1969,41,1969,0
"15040",2010,"YF-5",0,"Turbojet",2,"FighterAttack",1,24722,1060,870,51800,34400,0.52,"J85-GE-21B","GE",3100,8.3,421,7.36,1969,41,1969,0
"15041",2010,"YF-84",0,"Turbojet",1,"FighterAttack",1,23340,622,1485,43240,3765,0.31,"J35-A-29","Allison",7400,5,2930,2.53,1956,54,1956,0
"15042",2010,"YH-1",0,"Turboshaft",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15043",2010,"YH-16",0,"Turboshaft",2,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15044",2010,"YH-40",0,"Turboshaft",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15045",2010,"YH-41",0,"Radial",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,52,1958,0
"15046",2010,"YHO-2",0,"Radial",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,51,1959,0
"15047",2010,"YKB-29J",0,"Radial",4,"Tanker",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,58,1952,0
"15048",2010,"YOH-6",0,"Turboshaft",1,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,41,1969,0
"15049",2010,"YRB-58",0,"Turbojet",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,51,1959,0
"15050",2010,"YRF-4",0,"Turbojet",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,46,1964,0
"15051",2011,"319A",0,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,54,1957,0
"15052",2011,"A-1",0,"Radial",1,"FighterAttack",1,25000,322,1316,28500,2850,NA,NA,NA,NA,NA,NA,NA,1963,48,1963,0
"15053",2011,"A-10",345,"Turbofan",2,"FighterAttack",1,51000,518,800,37000,6000,0.36,"TF34-GE-100","GE",9065,20,1443,6.28,1973,38,1973,690
"15054",2011,"A-26",0,"Radial",2,"FighterAttack",1,35000,355,1400,22000,1250,NA,NA,NA,NA,NA,NA,NA,1966,45,1966,0
"15055",2011,"A-3",0,"Turbojet",2,"FighterAttack",1,82000,610,2100,41000,1000,0.51,"J57-P-10","PW",17200,11.5,5175,3.32,1968,43,1968,0
"15056",2011,"A-37",0,"Turbojet",2,"FighterAttack",1,14000,507,920,41765,6990,0.47,"J85-GE-17A","GE",3100,8.3,421,7.36,1967,44,1967,0
"15057",2011,"A-4",0,"Turbojet",1,"FighterAttack",1,24500,673,2000,42250,8440,0.51,"J52-P8A","PW",11200,14.6,2318,4.83,1964,47,1964,0
"15058",2011,"A-7",0,"Turbofan",1,"FighterAttack",1,41998,690,1231,42000,1500,0.5,"TF41-A-2","Allison",14250,20,2949.241071,4.83,1968,43,1968,0
"15059",2011,"A-9",0,"Turbofan",2,"FighterAttack",1,41000,520,1231,42000,5000,0.5,"YF102-LD-100","Lycoming",7500,20,1336,5.61,1973,38,1973,0
"15060",2011,"AC-119",0,"Radial",2,"FighterAttack",1,62000,210,1930,23300,1010,NA,NA,NA,NA,NA,NA,NA,1968,43,1968,0
"15061",2011,"AC-123",0,"Turboprop",2,"FighterAttack",1,60000,228,1035,21100,1220,NA,NA,NA,NA,NA,NA,NA,1969,42,1969,0
"15062",2011,"AC-130",25,"Turboprop",4,"FighterAttack",1,155000,300,1300,30000,1830,NA,NA,NA,NA,NA,NA,NA,1969,42,1969,100
"15063",2011,"AC-47",0,"Radial",2,"FighterAttack",1,33000,230,2175,24450,1052.631579,NA,NA,NA,NA,NA,NA,NA,1966,45,1966,0
"15064",2011,"AMST",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,34,1977,0
"15065",2011,"AT-33",0,"Turbojet",1,"FighterAttack",1,15061,600,1275,48000,4870,0.549910341,"J33-A-35","Allison",4600,4.1,1820,2.53,1967,44,1967,0
"15066",2011,"AT-38",0,"Turbojet",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,14,1997,0
"15067",2011,"B-1",66,"Turbofan",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,35,1976,264
"15068",2011,"B-17",0,"Radial",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,73,1950,0
"15069",2011,"B-2",20,"Turbofan",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,21,1990,80
"15070",2011,"B-25",0,"Radial",2,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,70,1950,0
"15071",2011,"B-26",0,"Radial",2,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,70,1950,0
"15072",2011,"B-29",0,"Radial",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,67,1950,0
"15073",2011,"B-36",0,"Mixed",NA,"Recon",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,62,1950,NA
"15074",2011,"B-45",0,"Turbojet",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,63,1950,0
"15075",2011,"B-47",0,"Turbojet",6,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,60,1951,0
"15076",2011,"B-50",0,"Radial",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,63,1950,0
"15077",2011,"B-52",76,"Turbofan",8,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,55,1956,608
"15078",2011,"B-57",0,"Turbojet",2,"Bomber, Recon",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954,57,1954,0
"15079",2011,"B-58",0,"Turbojet",4,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,53,1958,0
"15080",2011,"B-66",0,"Turbojet",2,"Bomber",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,55,1956,0
"15081",2011,"C-117",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,69,1950,0
"15082",2011,"C-118",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,64,1950,0
"15083",2011,"C-119",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,64,1950,0
"15084",2011,"C-12",27,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,35,1976,54
"15085",2011,"C-121",0,"Radial",4,"Recon, Transport",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,61,1950,0
"15086",2011,"C-122",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,60,1951,0
"15087",2011,"C-123",0,NA,2,"Transport",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,58,1953,0
"15088",2011,"C-124",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,61,1950,0
"15089",2011,"C-125",0,"Radial",3,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,59,1952,0
"15090",2011,"C-129",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,60,1951,0
"15091",2011,"C-130",367,"Turboprop",4,"Recon, Transport",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,55,1956,1468
"15092",2011,"C-131",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954,57,1954,0
"15093",2011,"C-133",0,"Turboprop",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,55,1956,0
"15094",2011,"C-134",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,54,1957,0
"15095",2011,"C-135",0,"Turbofan",4,"Recon, Transport",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,49,1962,0
"15096",2011,"C-137",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,34,1977,0
"15097",2011,"C-140",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,47,1964,0
"15098",2011,"C-141",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,47,1964,0
"15099",2011,"C-17",212,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,20,1991,848
"15100",2011,"C-18",0,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,29,1982,0
"15101",2011,"C-20",11,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,27,1984,22
"15102",2011,"C-21",54,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,27,1984,108
"15103",2011,"C-22",0,"Turbofan",3,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,27,1984,0
"15104",2011,"C-23",0,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,26,1985,0
"15105",2011,"C-26",0,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,7,2004,0
"15106",2011,"C-27",11,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,20,1991,22
"15107",2011,"C-32",6,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,13,1998,12
"15108",2011,"C-37",12,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,10,2001,24
"15109",2011,"C-38",2,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,13,1998,4
"15110",2011,"C-40",11,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,9,2002,22
"15111",2011,"C-41",0,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,10,2001,0
"15112",2011,"C-45",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,74,1950,0
"15113",2011,"C-46",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,70,1950,0
"15114",2011,"C-47",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,69,1950,0
"15115",2011,"C-5",94,"Turbofan",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,41,1970,376
"15116",2011,"C-53",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,69,1950,0
"15117",2011,"C-54",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,69,1950,0
"15118",2011,"C-6",0,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,37,1974,0
"15119",2011,"C-64",0,"Radial",1,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,70,1950,0
"15120",2011,"C-7",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,44,1967,0
"15121",2011,"C-74",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,65,1950,0
"15122",2011,"C-8",0,"Turboprop",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,37,1974,0
"15123",2011,"C-82",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,67,1950,0
"15124",2011,"C-9",3,"Turbofan",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,42,1969,6
"15125",2011,"C-97",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,64,1950,0
"15126",2011,"C-99",0,"Radial",6,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,54,1957,0
"15127",2011,"C/AC/VC-47",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,49,1962,0
"15128",2011,"C/T-43",0,"Turbofan",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,38,1973,0
"15129",2011,"CB-17",0,"Radial",4,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,73,1950,0
"15130",2011,"CB-25",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,70,1950,0
"15131",2011,"CB-26",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,70,1950,0
"15132",2011,"CH-47",0,"Turboshaft",2,"Helicopter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,48,1963,0
"15133",2011,"CT-29",0,"Radial",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961,50,1961,0
"15134",2011,"CT-39",0,"Turbojet",2,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,23,1988,0
"15135",2011,"CT/T-39",0,"Turbojet",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,33,1978,0
"15136",2011,"CV-22",19,"Turboshaft",2,"Transport",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,6,2005,38
"15137",2011,"DC-130",0,"Turboprop",4,"Recon, Transport",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,42,1969,0
"15138",2011,"DT-33",0,"Turbojet",1,"Trainer",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,42,1969,0
"15139",2011,"E-3",32,"Turbofan",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,34,1977,128
"15140",2011,"E-4",4,"Turbofan",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,36,1975,16
"15141",2011,"E-47",0,"Turbojet",6,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,49,1962,0
"15142",2011,"E-8",17,"Turbofan",4,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,18,1993,68
"15143",2011,"E-9",2,"Turboprop",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,18,1993,4
"15144",2011,"EA-1",0,"Radial",1,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,44,1967,0
"15145",2011,"EB-47",0,"Turbojet",6,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,48,1963,0
"15146",2011,"EB-57",0,"Turbojet",2,"Recon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,45,1966,0
